Event Name,Date and Time,URL
1/22 6:00 PM University at Buffalo Women's Basketball vs Ohio,"Tuesday, January 21, 2025, 1/22/2025, 6:00 PM (ET)",https://calendar.buffalo.edu/event/122-600-pm-university-at-buffalo-womens-basketball-vs-ohio/
1/25 University at Buffalo Track and Field at SPIRE Mid-West Invite,"Tuesday, January 21, 2025, 1/25/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/125-university-at-buffalo-track-and-field-at-spire-mid-west-invite/
LMSW and LCSW Licensing Exam Preparation Program (Live Online),"Tuesday, January 21, 2025, 1/25/2025, 10:00 AM - 12:00 PM (ET)",https://calendar.buffalo.edu/event/lmsw-and-lcsw-licensing-exam-preparation-program-live-online-1/
1/25 2:00 PM University at Buffalo Men's Basketball at Eastern Michigan,"Tuesday, January 21, 2025, 1/25/2025, 2:00 PM (ET)",https://calendar.buffalo.edu/event/125-university-at-buffalo-mens-basketball-at-eastern-michigan/
1/25 4:30 PM University at Buffalo Women's Basketball at Akron,"Tuesday, January 21, 2025, 1/25/2025, 4:30 PM (ET)",https://calendar.buffalo.edu/event/125-university-at-buffalo-womens-basketball-at-akron/
1/26 1:00 PM University at Buffalo Wrestling vs Glenville State,"Tuesday, January 21, 2025, 1/26/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/126-university-at-buffalo-wrestling-vs-glenville-state/
1/26 3:00 PM University at Buffalo Wrestling vs Bloomsburg,"Tuesday, January 21, 2025, 1/26/2025, 3:00 PM (ET)",https://calendar.buffalo.edu/event/126-university-at-buffalo-wrestling-vs-bloomsburg/
Orthopaedic Surgery: Orthopaedic Sports Medicine Conference,"Tuesday, January 21, 2025, 1/28/2025, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/orthopaedic-surgery-orthopaedic-sports-medicine-conference-61/
1/28 7:00 PM University at Buffalo Men's Basketball vs Central Michigan - Football Season Ticket Holder Appreciation Night,"Tuesday, January 21, 2025, 1/28/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/128-700-pm-university-at-buffalo-mens-basketball-vs-central-michigan/
1/29 University at Buffalo Women's Basketball at Western Michigan,"Tuesday, January 21, 2025, 1/29/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/129-university-at-buffalo-womens-basketball-at-western-michigan/
Special Ticket Promotion: Buy One Get One Free!,"Tuesday, January 21, 2025, 1/29/2025, 11:00 AM (ET)",https://calendar.buffalo.edu/event/special-ticket-promotion-buy-one-get-one-free-2/
UB School of Law Career Fair,"Tuesday, January 21, 2025, 1/30/2025, 5:00 PM - 8:00 PM (ET)",https://calendar.buffalo.edu/event/ub-school-of-law-career-fair-4/
1/31 University at Buffalo Swimming and Diving at Bowling Green,"Tuesday, January 21, 2025, 1/31/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/131-university-at-buffalo-swimming-and-diving-vs-bowling-green/
1/31 University at Buffalo Swimming and Diving at Toledo,"Tuesday, January 21, 2025, 1/31/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/131-university-at-buffalo-swimming-and-diving-vs-toledo/
1/31 University at Buffalo Track and Field at PSU National Open,"Friday, January 31, 2025, 1/31/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/131-university-at-buffalo-track-and-field-at-psu-national-open/
"Psychiatry Grand Rounds : ""ADHD-What we know about it and what we can do about it across t","Friday, January 31, 2025, 1/31/2025, 8:00 AM - 9:30 AM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/psychiatry-grand-rounds--6/
1/31 12:30 PM University at Buffalo Women's Tennis vs Duquesne,"Friday, January 31, 2025, 1/31/2025, 12:30 PM (ET)",https://calendar.buffalo.edu/event/131-university-at-buffalo-womens-tennis-vs-duquesne/
2/1 University at Buffalo Swimming and Diving at Bowling Green,"Friday, January 31, 2025, 2/1/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-swimming-and-diving-at-bowling-green/
2/1 University at Buffalo Swimming and Diving at Toledo,"Friday, January 31, 2025, 2/1/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-swimming-and-diving-at-toledo/
2/1 12:30 PM University at Buffalo Women's Tennis vs IUP,"Friday, January 31, 2025, 2/1/2025, 12:30 PM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-womens-tennis-vs-iup/
2/1 2:00 PM University at Buffalo Women's Basketball vs Northern Illinois,"Friday, January 31, 2025, 2/1/2025, 2:00 PM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-womens-basketball-vs-northern-illinois/
2/1 5:00 PM University at Buffalo Men's Basketball vs Ball State - Coaches vs. Cancer,"Friday, January 31, 2025, 2/1/2025, 5:00 PM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-mens-basketball-vs-ball-state/
2/1 6:30 PM University at Buffalo Women's Tennis vs Niagara,"Friday, January 31, 2025, 2/1/2025, 6:30 PM (ET)",https://calendar.buffalo.edu/event/21-university-at-buffalo-womens-tennis-vs-niagara/
Prison and Incarceration Research (PAIR): An Interdisciplinary Work-in-Progress and Speaker Series,"Friday, January 31, 2025, 2/3/2025, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/prison-and-incarceration-research-pair-an-interdisciplinary-work-in-progress-and-speaker-series-4/
Orthopaedic Surgery: Orthopaedic Sports Medicine Conference,"Friday, January 31, 2025, 2/4/2025, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/orthopaedic-surgery-orthopaedic-sports-medicine-conference-62/
2/4 7:00 PM University at Buffalo Men's Basketball at Toledo,"Friday, January 31, 2025, 2/4/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/24-university-at-buffalo-mens-basketball-at-toledo/
2/5 11:00 AM University at Buffalo Women's Basketball vs Toledo,"Friday, January 31, 2025, 2/5/2025, 11:00 AM (ET)",https://calendar.buffalo.edu/event/25-university-at-buffalo-womens-basketball-vs-toledo/
UB Alumni Webinar: The Role of Sleep in Enhancing Professional and Personal Success,"Friday, January 31, 2025, 2/5/2025, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/ub-alumni-webinar-the-role-of-sleep-in-enhancing-professional-and-personal-success/
Slee Visiting Artist Series: Atlantic Brass Quintet,"Friday, January 31, 2025, 2/6/2025, 7:30 PM (ET)",https://calendar.buffalo.edu/event/slee-visiting-artist-series-atlantic-brass-quintet/
2/7 University at Buffalo Wrestling at Northern Illinois,"Friday, January 31, 2025, 2/7/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/27-university-at-buffalo-wrestling-at-northern-illinois/
2/7 3:00 PM University at Buffalo Women's Tennis at Youngstown State,"Friday, January 31, 2025, 2/7/2025, 3:00 PM (ET)",https://calendar.buffalo.edu/event/27-university-at-buffalo-womens-tennis-at-youngstown-state/
"""A Crack in the Egg"" (A New Rock Musical)","Friday, January 31, 2025, 2/7/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/a-crack-in-the-egg-a-new-musical/
2/8 University at Buffalo Men's Basketball vs MAC-Sun Belt Challenge - Youth Sports Day,"Friday, January 31, 2025, 2/8/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/28-university-at-buffalo-mens-basketball-vs-mac-sun-belt-challenge/
2/8 University at Buffalo Women's Basketball at MAC-SBC Challenge,"Friday, January 31, 2025, 2/8/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/28-university-at-buffalo-womens-basketball-at-mac-sbc-challenge/
LMSW and LCSW Licensing Exam Preparation Program (Live Online),"Saturday, February 8, 2025, 2/8/2025, 10:00 AM - 12:00 PM (ET)",https://calendar.buffalo.edu/event/lmsw-and-lcsw-licensing-exam-preparation-program-live-online-2/
2/8 1:30 PM University at Buffalo Women's Tennis vs Skidmore,"Saturday, February 8, 2025, 2/8/2025, 1:30 PM (ET)",https://calendar.buffalo.edu/event/28-university-at-buffalo-womens-tennis-vs-niagara/
2/8 7:00 PM University at Buffalo Women's Tennis vs University of Rochester,"Saturday, February 8, 2025, 2/8/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/28-university-at-buffalo-womens-tennis-vs-university-of-rochester/
"""A Crack in the Egg"" (A New Rock Musical)","Saturday, February 8, 2025, 2/8/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/a-crack-in-the-egg-a-new-musical-1/
2/9 12:00 PM University at Buffalo Wrestling vs Central Michigan,"Saturday, February 8, 2025, 2/9/2025, 12:00 PM (ET)",https://calendar.buffalo.edu/event/29-1200-pm-university-at-buffalo-wrestling-vs-central-michigan/
"Faculty Recital: Jonathan Golove, cello; Eric Huebner, piano","Saturday, February 8, 2025, 2/9/2025, 3:00 PM (ET)",https://calendar.buffalo.edu/event/faculty-recital-jonathan-golove-cello-eric-huebner-piano/
"Neuroscience Seminar Series: Jun Zhu, PhD, University of South Carolina","Saturday, February 8, 2025, 2/10/2025, 3:00 PM - 4:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/neuroscience-seminar-series-katrina-choe-phd-mcmaster-university-1/
2/11 University at Buffalo Men's Basketball at Northern Illinois,"Saturday, February 8, 2025, 2/11/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/211-university-at-buffalo-mens-basketball-at-northern-illinois/
Orthopaedic Surgery: Orthopaedic Sports Medicine Conference,"Saturday, February 8, 2025, 2/11/2025, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/orthopaedic-surgery-orthopaedic-sports-medicine-conference-63/
"UB Alumni Webinar: Lies, Damn Lies, and DeepFakes","Saturday, February 8, 2025, 2/12/2025, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/ub-alumni-webinar-lies-damn-lies-and-deepfakes/
UB Distinguished Speakers Series: Misty Copeland,"Saturday, February 8, 2025, 2/12/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/ub-distinguished-speakers-series-misty-copeland/
2/14 University at Buffalo Track and Field at David Hemery Valentine Invite,"Saturday, February 8, 2025, 2/14/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/214-university-at-buffalo-track-and-field-at-david-hemery-valentine-invite/
Psychiatry Grand Rounds :,"Saturday, February 8, 2025, 2/14/2025, 8:00 AM - 9:30 AM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/psychiatry-grand-rounds--7/
Buffalo Center for Social Research Grand Rounds,"Saturday, February 8, 2025, 2/14/2025, 12:00 PM - 1:30 PM (ET)",https://calendar.buffalo.edu/event/buffalo-center-for-social-research-grand-rounds-3/
2/14 1:00 PM University at Buffalo Women's Tennis vs Le Moyne,"Saturday, February 8, 2025, 2/14/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/214-university-at-buffalo-womens-tennis-vs-le-moyne/
2/14 6:30 PM University at Buffalo Women's Tennis vs St. Bonaventure,"Saturday, February 8, 2025, 2/14/2025, 6:30 PM (ET)",https://calendar.buffalo.edu/event/214-university-at-buffalo-womens-tennis-vs-st-bonaventure/
"""Ernest and the Pale Moon""","Saturday, February 8, 2025, 2/14/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/ernest-and-the-pale-moon/
2/15 University at Buffalo Track and Field at SPIRE Division I Games,"Saturday, February 8, 2025, 2/15/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/215-university-at-buffalo-track-and-field-at-spire-division-i-games/
2/15 12:30 PM University at Buffalo Women's Tennis vs Oakland,"Saturday, February 8, 2025, 2/15/2025, 12:30 PM (ET)",https://calendar.buffalo.edu/event/215-university-at-buffalo-womens-tennis-vs-oakland/
2/15 1:00 PM University at Buffalo Women's Basketball at Ohio,"Saturday, February 8, 2025, 2/15/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/215-university-at-buffalo-womens-basketball-at-ohio/
2/15 2:00 PM University at Buffalo Men's Basketball vs Bowling Green - Buffalo Appreciation Day,"Saturday, February 15, 2025, 2/15/2025, 2:00 PM (ET)",https://calendar.buffalo.edu/event/215-200-pm-university-at-buffalo-mens-basketball-vs-bowling-green/
"""Ernest and the Pale Moon""","Saturday, February 15, 2025, 2/15/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/ernest-and-the-pale-moon-1/
2/16 1:00 PM University at Buffalo Wrestling vs Binghamton,"Saturday, February 15, 2025, 2/16/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/216-100-pm-university-at-buffalo-wrestling-vs-binghamton/
Faculty Recital: Michael Serio with Debi Adams,"Saturday, February 15, 2025, 2/16/2025, 3:00 PM (ET)",https://calendar.buffalo.edu/event/faculty-recital-michael-serio-with-debi-adams/
Parenting Support Group,"Saturday, February 15, 2025, 2/18/2025, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/parenting-support-group-48/
Orthopaedic Surgery: Orthopaedic Sports Medicine Conference,"Saturday, February 15, 2025, 2/18/2025, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/orthopaedic-surgery-orthopaedic-sports-medicine-conference-64/
2/18 7:00 PM University at Buffalo Men's Basketball vs Western Michigan - First Responders Night,"Saturday, February 15, 2025, 2/18/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/218-700-pm-university-at-buffalo-mens-basketball-vs-western-michigan/
UB Alumni Webinar: Achieving New York State’s Energy Future - Part Two,"Saturday, February 15, 2025, 2/19/2025, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/ub-alumni-webinar-achieving-new-york-states-energy-future---part-two/
Workplace Stress Support Group,"Saturday, February 15, 2025, 2/19/2025, 12:00 PM - 1:00 PM (ET)",https://calendar.buffalo.edu/event/workplace-stress-support-group-43/
2/19 6:00 PM University at Buffalo Women's Basketball vs Kent State,"Saturday, February 15, 2025, 2/19/2025, 6:00 PM (ET)",https://calendar.buffalo.edu/event/219-600-pm-university-at-buffalo-womens-basketball-vs-kent-state/
Music Lecture: Roger Grant,"Saturday, February 15, 2025, 2/20/2025, 3:30 PM (ET)",https://calendar.buffalo.edu/event/music-lecture-roger-grant/
Psychiatry Grand Rounds :,"Saturday, February 15, 2025, 2/21/2025, 8:00 AM - 9:30 AM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/psychiatry-grand-rounds--8/
2/21 10:00 AM University at Buffalo Women's Tennis at Colorado State,"Saturday, February 15, 2025, 2/21/2025, 10:00 AM (ET)",https://calendar.buffalo.edu/event/222-university-at-buffalo-womens-tennis-at-colorado-state/
"""Chamber Music""","Saturday, February 15, 2025, 2/21/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/chamber-music/
2/22 University at Buffalo Track and Field at Marc Deneault Invite,"Saturday, February 15, 2025, 2/22/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/222-university-at-buffalo-track-and-field-at-marc-deneault-invite/
2/22 1:00 PM University at Buffalo Women's Basketball at Miami (OH),"Saturday, February 15, 2025, 2/22/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/222-university-at-buffalo-womens-basketball-at-miami-oh/
2/22 2:00 PM University at Buffalo Men's Basketball at Ball State,"Saturday, February 15, 2025, 2/22/2025, 2:00 PM (ET)",https://calendar.buffalo.edu/event/222-university-at-buffalo-mens-basketball-at-ball-state/
2/22 2:00 PM University at Buffalo Women's Tennis at Arizona,"Saturday, February 15, 2025, 2/22/2025, 2:00 PM (ET)",https://calendar.buffalo.edu/event/221-university-at-buffalo-womens-tennis-at-arizona/
"""Chamber Music""","Saturday, February 15, 2025, 2/22/2025, 7:30 PM - 9:30 PM (ET)",https://calendar.buffalo.edu/event/chamber-music-1/
2/23 1:00 PM University at Buffalo Wrestling vs Ohio,"Saturday, February 15, 2025, 2/23/2025, 1:00 PM (ET)",https://calendar.buffalo.edu/event/223-100-pm-university-at-buffalo-wrestling-vs-ohio/
Neuroscience Seminar Series: Muscarinic Receptor Regulation of Striatal Signaling and Repetitive B,"Monday, February 24, 2025, 2/24/2025, 3:00 PM - 4:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/neuroscience-seminar-series-dan-foster-phd-university-of-south-carolina/
Orthopaedic Surgery: Orthopaedic Sports Medicine Conference,"Monday, February 24, 2025, 2/25/2025, 5:00 PM - 7:00 PM (ET)",https://calendar.buffalo.edu/site/jsmbs/event/orthopaedic-surgery-orthopaedic-sports-medicine-conference-65/
2/25 7:00 PM University at Buffalo Men's Basketball at Central Michigan,"Monday, February 24, 2025, 2/25/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/225-university-at-buffalo-mens-basketball-at-central-michigan/
2/26 University at Buffalo Swimming and Diving vs MAC Championships,"Monday, February 24, 2025, 2/26/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/226-university-at-buffalo-swimming-and-diving-vs-mac-championships/
2/26 7:00 PM University at Buffalo Women's Basketball at Toledo,"Monday, February 24, 2025, 2/26/2025, 7:00 PM (ET)",https://calendar.buffalo.edu/event/226-university-at-buffalo-womens-basketball-at-toledo/
2/27 University at Buffalo Swimming and Diving vs MAC Championships,"Monday, February 24, 2025, 2/27/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/227-university-at-buffalo-swimming-and-diving-vs-mac-championships/
Zodiaque Dance Company Celebration 50 Spring Program,"Monday, February 24, 2025, 2/27/2025, 7:30 PM - 10:30 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-spring-program/
2/28 University at Buffalo Swimming and Diving vs MAC Championships,"Monday, February 24, 2025, 2/28/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/228-university-at-buffalo-swimming-and-diving-vs-mac-championships-1/
2/28 University at Buffalo Track and Field at MAC Indoor Championships,"Monday, February 24, 2025, 2/28/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/228-university-at-buffalo-track-and-field-at-mac-indoor-championships/
Zodiaque Dance Company Celebration 50 Spring Program,"Monday, February 24, 2025, 2/28/2025, 10:00 AM - 12:00 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-spring-program-1/
Recital on the Fisk: Eastman Organists,"Monday, February 24, 2025, 2/28/2025, 7:30 PM (ET)",https://calendar.buffalo.edu/event/recital-on-the-fisk-eastman-organists-1/
Zodiaque Dance Company Celebration 50 Spring Program,"Monday, February 24, 2025, 2/28/2025, 7:30 PM - 10:30 PM (ET)",https://calendar.buffalo.edu/event/zodiaque-dance-company-celebration-50-spring-program-2/
3/1 University at Buffalo Swimming and Diving vs MAC Championships,"Monday, February 24, 2025, 3/1/2025, 12:00 AM (ET)",https://calendar.buffalo.edu/event/31-university-at-buffalo-swimming-and-diving-vs-mac-championships-1/
